roa,ocf,roa_change,accruals,change_leverage,change_curr_ratio,change_shares,change_gross_margin,change_asset_turnover,price_change
0.102,920762000.0,0.015,920761999.898,-262533000.0,0.351,-8035730.0,-0.015,-0.06,0.339415441797601
0.087,1215484000.0,-0.008,1215483999.913,202518000.0,-0.5859999999999999,-6972862.0,0.001,0.043,-0.2045424002150248
0.095,1353932000.0,0.0139999999999999,1353931999.905,28363000.0,0.4819999999999997,-4661433.0,0.0,0.017,-0.1353706716244481
0.081,1265377000.0,-0.0139999999999999,1265376999.919,612864000.0,-1.2999999999999998,-8977287.0,-0.001,-0.027,0.1860529217199558
0.095,1210815000.0,0.0099999999999999,1210814999.905,379441000.0,0.0929999999999999,-2888369.0,0.001,-0.024,0.1247868547512013
0.085,1034937000.0,0.039,1034936999.915,-53073000.0,0.1279999999999996,-687038.0,0.02,0.1169999999999999,-0.0319627851140455
0.057,6086000000.0,,6085999999.943,-1102000000.0,-0.058,0.0,0.0069999999999999,,
0.09,569746000.0,0.0229999999999999,569745999.91,0.0,0.058,-5403705.0,0.004,0.02,-0.0112672137988594
0.067,428307000.0,-0.015,428306999.933,0.0,-0.417,-4214417.0,-0.005,0.019,0.2058034216705804
0.082,517333000.0,0.005,517332999.918,-200000000.0,0.2079999999999999,-2742983.0,0.0,0.031,-0.088239792017128
0.077,483141000.0,-0.008,483140999.923,-20000000.0,-0.2059999999999999,-4015941.0,-0.003,0.005,0.0898333333333333
0.085,515948000.0,0.002,515947999.915,10000000.0,-0.2750000000000001,-5554186.0,0.002,-0.012,0.0783608914450035
0.083,495648000.0,-0.0029999999999999,495647999.917,10000000.0,-0.1049999999999999,-3357620.0,0.001,0.006,0.1536388140161726
0.086,481552000.0,0.0019999999999999,481551999.914,0.0,0.209,-2392125.0,-0.006,-0.001,0.1873461349089118
0.084,442472000.0,0.011,442471999.916,-50000000.0,-0.042,-12237585.0,0.009,0.0279999999999999,0.1975235849056602
0.073,404364000.0,-0.002,404363999.927,50000000.0,-0.2419999999999997,-18357479.0,-0.012,0.02,0.2343522561863173
0.075,410433000.0,0.002,410432999.925,198980000.0,-0.8660000000000001,-12030075.0,0.002,0.009,0.0136481003319808
-0.658,-5983000.0,-0.427,-5982999.342,1983000.0,-1.2479999999999998,42933.0,0.022,-0.97,-0.9897278225806452
-0.231,-1219000.0,-0.032,-1218999.769,284000.0,-0.5880000000000001,3051.0,0.007,0.1559999999999999,0.6986301369863014
-0.199,-1003000.0,-0.098,-1002999.801,0.0,-0.254,0.0,-0.015,0.018,0.659468060922937
-0.101,-542000.0,-0.011,-541999.899,0.0,-0.1030000000000002,-96.0,0.003,0.1400000000000001,-0.5274973147153598
-0.09,-317000.0,-0.045,-316999.91,0.0,-0.8259999999999996,0.0,-0.042,0.0729999999999999,-0.4649425287356322
-0.045,-94000.0,-0.199,-93999.955,0.0,1.0799999999999996,4.0,0.001,-0.359,1.5588235294117647
0.154,1157000.0,0.083,1156999.846,0.0,0.4800000000000004,188.0,0.049,0.0229999999999999,-0.5277777777777778
0.071,495000.0,0.0969999999999999,494999.929,0.0,-0.2060000000000004,91.0,0.005,0.012,-0.0886652743497246
-0.026,-102000.0,-0.1149999999999999,-101999.974,0.0,0.1860000000000004,13.0,0.0519999999999999,-0.3899999999999999,0.3167499999999999
0.089,391000.0,0.0679999999999999,390999.911,0.0,-0.0900000000000003,0.0,0.0399999999999999,-0.2310000000000003,0.2
0.405,930215000.0,0.055,930214999.595,377770000.0,0.0370000000000001,-1977538.0,0.068,0.3340000000000001,0.474882415714794
0.35,521232000.0,0.0499999999999999,521231999.65,965937000.0,0.2279999999999999,-5032902.0,0.001,0.0589999999999997,0.1423089078513701
0.3,454042000.0,0.008,454041999.7,-52916000.0,-0.375,-1802875.0,0.002,0.0899999999999998,0.1669037458511143
0.292,405439000.0,-0.01,405438999.708,716682000.0,-0.01,-5776512.0,0.01,-0.3479999999999998,0.428216704288939
0.302,345361000.0,0.007,345360999.698,-12332000.0,0.2319999999999999,-102484.0,-0.007,-0.0089999999999998,0.2836858881483628
0.295,313811000.0,0.0639999999999999,313810999.705,-24349000.0,0.046,-709517.0,0.006,0.266,0.3798480607756897
0.231,282331000.0,0.008,282330999.769,109519000.0,-0.3229999999999999,-1328264.0,0.014,-0.0390000000000001,0.5755984880302395
0.223,259145000.0,0.0199999999999999,259144999.777,-883000.0,0.0189999999999999,-2200232.0,0.0059999999999999,-0.1349999999999998,0.2266872746007212
0.203,227702000.0,0.029,227701999.797,-120677000.0,0.369,1213761.0,0.003,0.5619999999999998,1.3670731707317076
0.174,189509000.0,0.0559999999999999,189508999.826,-131951000.0,-0.4299999999999999,1580150.0,0.021,-0.0629999999999997,0.2247946228528751
0.048,81477771.0,-0.084,81477770.952,-29037855.0,0.41,61111050.0,-0.0819999999999999,-0.126,0.2335201494528956
0.132,128709269.0,0.066,128709268.868,-13896503.0,0.364,7962424.0,0.0559999999999999,0.154,-0.2104930467762326
0.066,65449670.0,0.047,65449669.934,-18976665.0,-0.028,2119700.0,0.145,0.0819999999999999,1.5285029302077784
0.019,26224690.0,-0.006,26224689.981,-23443456.0,0.014,37258725.0,-0.031,-0.011,-0.0141806722689075
0.025,32034956.0,0.124,32034955.975,30767053.0,0.003,50150000.0,0.476,0.124,-0.3875844322933419
-0.099,-200631180.0,0.033,-200631179.901,-73819932.0,-0.066,550420.0,0.192,0.05,-0.2176648213387016
-0.132,-88517894.0,-0.176,-88517893.868,51683266.0,-0.4529999999999999,-2836670.0,-0.768,-0.232,8.461904761904762
0.044,43405778.0,-0.067,43405777.956,122849648.0,-0.59,0.0,-0.1009999999999999,-0.0779999999999999,-0.5578947368421052
0.111,92506352.0,,92506351.889,-34159672.0,0.567,0.0,0.061,,-0.8566037735849057
0.05,438912000.0,-0.176,438911999.95,235610000.0,,2254001.0,-0.035,0.016,0.2140245928880027
0.226,305304000.0,0.18,305303999.774,-485586000.0,,1432036.0,0.003,-0.024,0.1626738794435858
0.046,372582000.0,-0.039,372581999.954,-433262000.0,,9656147.0,0.037,0.001,0.0265767552558507
0.085,451700000.0,0.059,451699999.915,-1111664000.0,,1155221.0,0.05,-0.0179999999999999,0.2406496062992126
0.026,350557000.0,0.0059999999999999,350556999.974,199027000.0,,17709091.0,-0.001,0.0109999999999999,-0.0531220876048462
0.02,241884000.0,0.038,241883999.98,-191794000.0,,5370874.0,0.0439999999999999,-0.0169999999999999,0.2951116475558238
-0.018,156285000.0,-0.022,156285000.018,636581000.0,,62621983.0,0.104,-0.0169999999999999,0.0554140127388535
0.004,214787000.0,0.006,214786999.996,-397490000.0,,6523533.0,0.002,-0.016,0.1246418338108881
-0.002,219748000.0,0.0419999999999999,219748000.002,353047000.0,,28274099.0,-0.018,0.009,0.0325443786982249
-0.044,-94016000.0,-0.051,-94015999.956,-444446000.0,,75748582.0,0.3,0.0509999999999999,0.2049910873440284
0.028,130061000.0,-0.0019999999999999,130060999.972,40174000.0,,855111.0,-0.026,-0.008,-0.1444652908067543
0.03,139783000.0,-0.0069999999999999,139782999.97,17253000.0,,336550.0,-0.0119999999999999,-0.0089999999999999,0.0259865255052935
0.037,157470000.0,0.0099999999999999,157469999.963,-257157000.0,,-540875.0,0.0079999999999999,0.001,-0.0723214285714284
0.027,145274000.0,-0.026,145273999.973,139366000.0,,253130.0,0.017,0.007,0.2584269662921347
0.053,137467000.0,0.037,137466999.947,-53531000.0,,5017856.0,0.034,0.0169999999999999,-0.3853591160220994
0.016,75158000.0,0.022,75157999.984,103130000.0,,51036.0,-0.007,-0.004,0.151033386327504
-0.006,31136000.0,-0.003,31136000.006,-54202000.0,,27501463.0,0.0199999999999999,0.037,0.3778751369112814
-0.003,40707000.0,0.001,40707000.003,262053000.0,,929087.0,0.005,-0.032,-0.0833333333333333
-0.004,38197000.0,0.001,38197000.004,-5897000.0,,38825488.0,0.02,-0.005,-0.1354166666666665
-0.005,21662000.0,-0.03,21662000.005,-91576000.0,,38113453.0,-0.061,-0.0579999999999999,0.2885906040268456
0.111,766800000.0,0.0099999999999999,766799999.889,-10100000.0,-0.2199999999999999,-1877722.0,-0.003,-0.002,0.1262900597501358
0.101,677500000.0,0.027,677499999.899,496600000.0,-0.0709999999999999,-797552.0,-0.003,0.141,0.2456021650879565
0.074,622200000.0,-0.045,622199999.926,-1027300000.0,-0.192,-453249.0,0.012,0.2350000000000001,0.404497941083307
0.119,367600000.0,0.0789999999999999,367599999.881,-1288700000.0,-0.3380000000000001,-5645517.0,0.004,0.2509999999999999,-0.1358970849869986
0.04,308900000.0,-0.022,308899999.96,42800000.0,0.681,2022508.0,-0.015,-0.3979999999999999,0.6464623704371336
0.062,648300000.0,-0.02,648299999.938,592500000.0,0.113,1264985.0,-0.008,-0.092,-0.1032531824611032
0.082,739600000.0,-0.0079999999999999,739599999.918,471900000.0,-0.089,-5614738.0,-0.0109999999999999,-0.0409999999999999,-0.0315068493150684
0.09,741200000.0,0.0109999999999999,741199999.91,-42500000.0,-0.025,-5988495.0,0.0109999999999999,0.028,-0.0409159159159159
0.079,637500000.0,0.004,637499999.921,-149900000.0,0.035,1192401.0,0.01,-0.0690000000000001,0.2515856236786469
0.075,619900000.0,-0.0129999999999999,619899999.925,-31400000.0,0.094,-1008680.0,-0.006,-0.0929999999999999,0.2699880668257755
-1.581,-17688000.0,0.6150000000000002,-17687998.419,0.0,0.573,1018663.0,-0.015,-0.0709999999999999,-0.6912751677852349
-2.196,-14419000.0,-0.6820000000000002,-14418997.804,0.0,1.001,423570.0,0.55,0.344,-0.5227418321588726
-1.514,-11101000.0,0.4909999999999999,-11100998.486,0.0,-1.533,250207.0,0.7429999999999999,0.1399999999999999,-0.6531111111111111
-2.005,-7698000.0,0.0,-7697997.995,0.0,0.0,0.0,0.0,0.0,-0.4444444444444444
-2.005,-7698000.0,1.521,-7697997.995,0.0,1.265,71065.0,52.137,0.215,0.2857142857142857
-3.526,-11358000.0,-1.02,-11357996.474,0.0,-0.673,64983.0,,0.011,0.75
-0.451,-90352000.0,0.4979999999999999,-90351999.549,0.0,-2.811,16497950.0,0.0,0.004,0.6991379310344829
-0.949,-60587000.0,-0.0799999999999999,-60586999.051,0.0,2.3600000000000003,30972806.0,0.0,0.023,-0.1407407407407407
-0.869,-59748000.0,-0.29,-59747999.131,0.0,-5.919,146210.0,0.0,0.002,4.0
-0.579,-63027000.0,-0.1779999999999999,-63026999.421,0.0,-8.182,2826998.0,,0.002,-0.5036764705882353
-0.401,-45101000.0,,-45100999.599,-4847000.0,12.526,65781.0,,,-0.7792207792207791
-0.073,-122738000.0,-0.0029999999999999,-122737999.927,0.0,0.2759999999999998,-1748555.0,-0.035,-0.023,-0.2348327566320645
-0.07,-69136000.0,-0.134,-69135999.93,0.0,-0.3190000000000008,329575.0,-0.061,-0.0529999999999999,-0.0606717226435535
0.064,112859000.0,-0.07,112858999.936,0.0,-0.738999999999999,-146619.0,-0.066,-0.2179999999999999,-0.247758761206194
0.134,248835000.0,-0.0099999999999999,248834999.866,0.0,5.477999999999999,-817848.0,0.008,-0.056,0.2272454490898179
0.144,278748000.0,0.0159999999999999,278747999.856,0.0,-1.881,-1904974.0,0.037,-0.017,-0.312001101018442
0.128,223545000.0,0.0269999999999999,223544999.872,0.0,1.5949999999999998,158563.0,0.0269999999999999,0.037,-0.3244700632205281
0.101,161692000.0,0.009,161691999.899,-57000.0,0.6669999999999998,276010.0,-0.014,0.043,0.3080384287972759
0.092,129639000.0,-0.023,129638999.908,-269000.0,-0.8890000000000002,192054.0,-0.0319999999999999,-0.059,0.1508747375787263
0.115,138713000.0,-0.022,138712999.885,-713000.0,0.2810000000000006,295307.0,0.004,-0.0659999999999999,-0.0684485006518904
0.137,142040000.0,-0.0169999999999999,142039999.863,-493000.0,1.3789999999999996,731593.0,0.001,-0.088,0.4016812865497077
-0.452,-23619000.0,-0.376,-23618999.548,618000.0,2.5820000000000003,8722748.0,-0.0949999999999999,-0.6819999999999999,1.73121387283237
-0.076,-2237000.0,0.7090000000000001,-2236999.924,62000.0,1.7380000000000002,11444136.0,0.242,0.6950000000000001,-0.6045714285714286
-0.785,-32364000.0,0.0,-32363999.215,0.0,0.0,0.0,0.0,0.0,0.8004115226337449
-0.785,-32364000.0,-0.317,-32363999.215,169000.0,-4.018,19826910.0,-0.173,-0.076,-0.0081632653061224
-0.468,-20664000.0,-0.013,-20663999.532,-140000.0,-0.5220000000000002,8332566.0,0.089,-0.004,-0.1833333333333333
-0.455,-20998000.0,0.1149999999999999,-20997999.545,19824000.0,1.725,3249722.0,0.0229999999999999,-0.0079999999999999,-0.04
-0.57,-21162000.0,-0.959,-21161999.43,0.0,-1.3050000000000002,8601858.0,-0.2279999999999999,-0.8679999999999999,-0.1007194244604316
0.389,16056000.0,0.735,16055999.611,0.0,2.7430000000000003,14334629.0,0.053,0.6569999999999999,0.252252252252252
-0.346,-18853000.0,-0.001,-18852999.654,0.0,-0.5569999999999999,258186.0,-0.006,0.142,0.4050632911392405
-0.345,-23835000.0,0.132,-23834999.655,0.0,-0.7770000000000001,534195.0,0.0839999999999999,0.0929999999999999,-0.7476038338658146
-0.093,-26565000.0,-0.0239999999999999,-26564999.907,-100787000.0,-0.169,50000.0,0.054,0.236,-0.5
-0.069,-38668000.0,-0.11,-38667999.931,-599500000.0,,134726.0,0.004,0.252,-0.0715746421267893
0.041,-38489000.0,0.031,-38489000.041,-203377000.0,,187780.0,-0.03,-0.0179999999999999,0.1754807692307691
0.01,-18248000.0,0.001,-18248000.01,-344381000.0,,230090.0,-0.06,0.072,0.0890052356020943
0.009,-6671000.0,-0.0279999999999999,-6671000.009,-1884724000.0,,7849511.0,-0.48,0.042,-0.1802575107296138
0.037,83965000.0,-0.074,83964999.963,418186000.0,,16404478.0,-0.3269999999999999,-0.058,-0.8385308385308385
0.049,41443000.0,0.001,41442999.951,-11536000.0,-0.0790000000000001,91369.0,-0.005,0.009,-0.0151991614255764
0.048,35884000.0,-0.002,35883999.952,37000000.0,-0.242,898813.0,0.007,-0.006,0.2913705583756343
0.05,34151000.0,0.004,34150999.95,0.0,-0.5359999999999998,113500.0,0.016,0.016,0.2764578833693306
0.046,28097000.0,0.008,28096999.954,0.0,-1.9770000000000003,280692.0,0.0299999999999999,-0.021,0.2353255069370331
0.038,22576000.0,0.0069999999999999,22575999.962,-40405000.0,1.3720000000000003,11819539.0,0.003,-0.0559999999999999,0.2361477572559365
0.031,14669000.0,-0.0289999999999999,14668999.969,40405000.0,-0.387,1228226.0,0.01,0.014,0.0906474820143884
0.06,17193000.0,0.0119999999999999,17192999.94,0.0,-1.1860000000000004,0.0,0.002,0.0189999999999999,0.3969849246231157
0.048,15225000.0,-0.0029999999999999,15224999.952,0.0,-0.3229999999999995,691025.0,0.006,0.015,0.1973525872442838
0.051,7738000.0,-0.03,7737999.949,0.0,-2.4130000000000003,330825.0,-0.028,0.025,0.2533936651583711
0.081,6383000.0,-0.0689999999999999,6382999.919,0.0,0.2789999999999999,8397650.0,0.024,-0.069,0.0815660685154975
-0.004,21911000.0,-0.037,21911000.004,68828000.0,-0.879,7300264.0,-0.0479999999999999,0.1779999999999999,-0.5303030303030303
0.033,7015000.0,0.08,7014999.967,617357000.0,2.392,32219523.0,,1.032,-0.5625
-0.011,-5640000.0,0.005,-5639999.989,0.0,-0.06,-99488.0,0.0269999999999999,-0.027,-0.1011560693641618
-0.016,-4764000.0,-0.0419999999999999,-4763999.984,0.0,0.3660000000000001,657832.0,0.021,-0.0709999999999999,0.0897637795275591
0.026,1631000.0,0.018,1630999.974,0.0,0.621,335873.0,0.026,-0.024,0.1238938053097343
0.008,1114000.0,-0.011,1113999.992,0.0,0.1419999999999999,-561133.0,0.0159999999999999,0.006,0.3018433179723503
0.019,-443000.0,0.0049999999999999,-443000.019,0.0,-0.0929999999999999,-259793.0,0.003,-0.026,-0.2405949256342957
0.014,69000.0,0.0569999999999999,68999.986,0.0,-0.2959999999999998,635608.0,0.02,-0.0819999999999999,0.2842696629213482
-0.043,-10602000.0,0.034,-10601999.957,0.0,-0.012,-814968.0,0.014,-0.041,0.0787878787878788
-0.077,-20336000.0,-0.044,-20335999.923,0.0,-0.056,-643547.0,-0.028,-0.0799999999999999,0.2731481481481481
-0.033,-9676000.0,0.0059999999999999,-9675999.967,0.0,0.1160000000000001,249939.0,0.02,0.018,-0.1098901098901098
-0.039,-22927000.0,0.474,-22926999.961,0.0,0.0629999999999997,-3794920.0,-0.003,0.239,-0.1708428246013666
0.094,-1708661.0,0.127,-1708661.094,-3911074.0,0.309,826531.0,-0.0499999999999999,0.1119999999999998,-0.8474820143884892
-0.033,-225864.0,0.0289999999999999,-225863.967,-105467.0,-0.3410000000000001,2946674.0,-0.01,-0.1719999999999999,0.252252252252252
-0.062,-660059.0,0.546,-660058.938,-1382651.0,0.6970000000000001,682166.0,0.0289999999999999,0.507,-0.034782608695652
-0.608,-14083293.0,0.154,-14083292.392,-359226.0,-1.072,1402386.0,0.03,0.4049999999999999,0.5131578947368419
-0.762,-46476576.0,-0.827,-46476575.238,3509991.0,0.2470000000000001,-805777.0,-0.04,-0.1019999999999999,-0.525
0.065,-8154427.0,0.37,-8154427.065,2048420.0,0.01,6946506.0,0.066,-0.778,-0.7402597402597403
-0.305,-3773925.0,-0.0459999999999999,-3773924.695,-1658052.0,0.604,242671.0,0.023,0.1419999999999999,-0.3662551440329218
-0.259,-3474109.0,0.142,-3474108.741,1030039.0,-0.978,309980.0,0.0369999999999999,-0.0899999999999998,-0.3737113402061855
-0.401,-3896137.0,0.133,-3896136.599,1465176.0,1.0300000000000002,434640.0,-0.0939999999999999,-0.1620000000000001,-0.0559610705596108
-0.534,-3712259.0,0.3289999999999999,-3712258.466,-1426036.0,0.12,765692.0,-0.175,0.6360000000000001,0.0275
0.065,1802000.0,0.05,1801999.935,0.0,-0.0380000000000002,0.0,-0.007,0.135,-0.2043988269794721
0.015,-1407000.0,0.069,-1407000.015,0.0,-0.9120000000000004,-171000.0,0.059,0.015,0.4572649572649574
-0.054,-4326000.0,-0.026,-4325999.946,0.0,0.0,0.0,-0.003,0.0979999999999999,0.4904458598726113
-0.028,-4899000.0,0.042,-4898999.972,0.0,-0.907,-331409.0,0.034,0.002,-0.1277777777777777
-0.07,-7183000.0,-0.053,-7182999.93,0.0,-0.6919999999999993,0.0,-0.049,-0.077,-0.1509433962264151
-0.017,-3993000.0,-0.005,-3992999.983,0.0,1.035,190838.0,-0.0199999999999999,-0.059,-0.1166666666666665
-0.012,-2808000.0,0.05,-2807999.988,0.0,0.5089999999999995,2000.0,0.0319999999999999,-0.123,-0.0755007704160247
-0.062,-4393000.0,-0.073,-4392999.938,0.0,-0.8440000000000003,3000.0,-0.0409999999999999,0.042,-0.0826855123674911
0.011,-2849000.0,0.002,-2849000.011,0.0,1.5420000000000007,401000.0,0.002,-0.347,-0.239247311827957
0.009,877000.0,-0.054,876999.991,0.0,0.2039999999999997,0.0,-0.031,-0.0729999999999999,-0.0837438423645318
-0.415,-483691000.0,-0.06,-483690999.585,0.0,0.0,-2366666.0,0.0,0.019,-0.4538461538461539
-0.355,-483691000.0,-0.258,-483690999.645,3203000.0,0.2510000000000001,21435000.0,0.262,0.046,-0.319371727748691
-0.097,-88574000.0,-0.058,-88573999.903,-1890000.0,-2.177,2150000.0,-0.215,-0.0219999999999999,0.0213903743315507
-0.039,-48161000.0,-0.03,-48160999.961,115815000.0,1.222,686196.0,-0.1019999999999999,-0.014,0.6548672566371684
-0.009,-18732000.0,0.003,-18731999.991,52321000.0,-1.5850000000000004,-981549.0,-0.0369999999999999,0.006,-0.6424050632911393
-0.012,-9343000.0,-0.045,-9342999.988,-27177000.0,-3.582,607946.0,-0.185,-0.038,-0.463497453310696
0.033,61742000.0,-0.034,61741999.967,84744000.0,-1.4009999999999998,-185993.0,-0.0769999999999999,-0.0279999999999999,0.1674925668979187
0.067,110413000.0,-0.0219999999999999,110412999.933,-10246000.0,-1.9120000000000008,463604.0,-0.021,-0.0289999999999999,0.2644110275689222
0.089,132041000.0,-0.0129999999999999,132040999.911,103133000.0,1.734,524117.0,-0.013,-0.011,-0.3260135135135135
0.102,123858000.0,-0.12,123857999.898,43387000.0,5.7490000000000006,6369693.0,-0.0599999999999999,-0.136,-0.2174487772637145
0.032,1594000000.0,-0.002,1593999999.968,1327000000.0,-0.3610000000000001,2537723.0,-0.0249999999999999,0.0239999999999999,0.136517328825021
0.034,1646000000.0,0.005,1645999999.966,1133000000.0,-0.0369999999999999,-47037.0,-0.016,0.025,0.1243109674966736
0.029,1445000000.0,0.003,1444999999.971,1975000000.0,0.1140000000000001,-43009.0,0.015,-0.005,0.082398930151219
0.026,1239000000.0,-0.008,1238999999.974,792000000.0,-0.179,2246525.0,-0.002,-0.098,0.1331157477561485
0.034,1590000000.0,0.009,1589999999.966,772000000.0,0.3179999999999999,143247.0,-0.022,0.09,0.051863658656204
0.025,1203000000.0,0.002,1202999999.975,172000000.0,-0.1729999999999999,4540295.0,-0.0239999999999999,0.0329999999999999,0.1370416840931269
0.023,1279000000.0,-0.005,1278999999.977,-61000000.0,-0.163,3142563.0,-0.011,-0.0179999999999999,0.1059204440333025
0.028,1423000000.0,0.002,1422999999.972,-32000000.0,0.064,-40042.0,-0.019,0.005,0.2011111111111111
0.026,1464000000.0,0.004,1463999999.974,-204000000.0,0.0639999999999998,3809798.0,0.011,0.0179999999999999,0.1457670273711011
0.022,1249000000.0,-0.001,1248999999.978,-479000000.0,-0.0169999999999999,2377004.0,0.065,-0.0579999999999999,0.071379859058877
-0.18,-24687000.0,-0.157,-24686999.82,0.0,0.2509999999999994,442327.0,-0.023,0.0709999999999999,-0.6048808832074375
-0.023,-6306000.0,1.007,-6305999.977,0.0,-1.5069999999999997,1303495.0,-0.026,-0.0749999999999999,-0.4492799999999999
-0.771,-1661427.0,0.8210000000000001,-1661426.229,-102816.0,4.925,447.0,0.151,-0.183,
-1.592,-1253590.0,,-1253588.408,-46747.0,0.802,683160.0,,,
0.023,335360.0,0.066,335359.977,-347871.0,0.12,0.0,-0.016,0.2179999999999999,-0.1383647798742137
-0.043,-84757.0,0.0,-84756.957,0.0,0.0,0.0,0.0,0.0,-0.1631578947368421
-0.043,-84757.0,0.214,-84756.957,1447746.0,-0.166,-4000304.0,0.113,0.05,0.0555555555555556
-0.257,-600562.0,-0.034,-600561.743,-2162906.0,0.226,95551482.0,-0.081,0.0,1.5714285714285712
-0.223,-392270.0,-0.044,-392269.777,1201426.0,-0.0029999999999999,0.0,-0.083,0.166,2.5
-0.179,-496369.0,0.048,-496368.821,283160.0,-0.0249999999999999,462395.0,0.021,0.021,-0.6666666666666666
-0.227,-810824.0,0.225,-810823.773,-88636.0,0.0089999999999999,2959930.0,0.1109999999999999,0.1689999999999999,0.1999999999999999
-0.452,-2165132.0,0.076,-2165131.548,495957.0,-0.1039999999999999,4253203.0,-0.0389999999999999,0.042,-0.2857142857142857
-0.528,-1826689.0,0.0,-1826688.472,0.0,0.0,0.0,0.0,0.0,-0.825
-0.528,-1826689.0,-0.058,-1826688.472,188069.0,0.0699999999999999,7238679.0,-0.007,0.0899999999999999,0.142857142857143
0.019,5087000000.0,-0.004,5086999999.981,3497000000.0,-0.031,26918215.0,-0.029,0.0,0.1311621681909436
0.023,6063000000.0,0.0,6062999999.977,0.0,0.0,0.0,0.0,0.0,0.1902296561794769
0.023,6063000000.0,0.0059999999999999,6062999999.977,4060000000.0,-0.0189999999999999,484738.0,0.027,-0.006,-0.0244755244755244
0.017,5359000000.0,-0.0059999999999999,5358999999.983,7180000000.0,-0.034,11230006.0,0.013,-0.015,-0.0578330893118593
0.023,5487000000.0,0.0069999999999999,5486999999.977,668000000.0,-0.3,-19176245.0,0.015,-0.0099999999999999,0.0722135007849293
0.016,5339000000.0,-0.0069999999999999,5338999999.984,1439000000.0,-0.187,1098863.0,0.0169999999999999,-0.011,-0.0080456786919284
0.023,5381000000.0,0.0029999999999999,5380999999.977,577000000.0,0.2080000000000001,1801479.0,0.025,-0.009,0.0871896162528217
0.02,3126000000.0,-0.008,3125999999.98,19518000000.0,-0.2360000000000002,259376756.0,-0.029,-0.0159999999999999,0.023537906137184
0.028,2777000000.0,0.005,2776999999.972,2574000000.0,-0.3519999999999998,2228973.0,0.0,-0.007,0.0986831667459939
0.023,2461000000.0,0.004,2460999999.977,1411000000.0,0.187,6609936.0,0.001,0.0169999999999999,0.1757134862898713
-0.441,-1569904.0,3.008,-1569903.559,-52854.0,-0.351,284156.0,0.023,0.7650000000000001,-0.5472837022132797
-3.449,-3443493.0,-1.2519999999999998,-3443489.551,-2017400.0,1.048,1340450.0,-0.143,-2.633,0.918918918918919
-2.197,-1744106.0,,-1744103.803,1188023.0,-0.031,2473.0,0.024,,-0.9496285347543664
0.008,1530308000.0,-0.027,1530307999.992,765985000.0,-1.153,-15600000.0,-0.0169999999999999,0.027,0.4325383304940374
0.035,1821395000.0,-0.0119999999999999,1821394999.965,223863000.0,1.399,-24900000.0,0.0199999999999999,-0.221,-0.1978682700191309
0.047,1477334000.0,0.033,1477333999.953,-17977000.0,-0.401,-8600000.0,-0.0089999999999999,0.05,0.059965237543453
0.014,1362604000.0,-0.027,1362603999.986,626911000.0,0.0209999999999999,700000.0,0.0,0.021,0.038820343063497
0.041,1791907000.0,0.003,1791906999.959,87506000.0,0.4460000000000002,1600000.0,-0.016,0.013,-0.1055181695827725
0.038,1458599000.0,-0.009,1458598999.962,-138397000.0,-0.016,2200000.0,-0.016,-0.02,0.1235445334946318
0.047,1280707000.0,-0.009,1280706999.953,4049356000.0,-0.5530000000000002,23600000.0,-0.011,-0.0949999999999999,0.1018911938681995
0.056,1122006000.0,0.004,1122005999.944,196227000.0,-0.859,-4600000.0,0.024,-0.013,0.3828341013824885
0.052,988028000.0,-0.005,988027999.948,676518000.0,0.6390000000000002,-14400000.0,0.001,0.011,0.1046067701705268
0.057,937829000.0,0.004,937828999.943,-62922000.0,0.3689999999999998,-1400000.0,-0.002,0.0269999999999999,0.2779313709546267
-0.632,-153319000.0,-0.0869999999999999,-153318999.368,100871000.0,-6.065,2315894.0,-2.659,0.031,-0.6759162303664921
-0.545,-96005000.0,0.1969999999999999,-96004999.455,0.0,6.178,17328187.0,0.0,-0.071,-0.4694444444444444
-0.742,-110707000.0,-0.1109999999999999,-110706999.258,0.0,-2.474,5870812.0,0.0,0.0489999999999999,2.0
-0.631,-105073000.0,-0.0749999999999999,-105072999.369,-9559000.0,0.6619999999999999,9567064.0,0.0,-0.044,-0.6383363471971066
-0.556,-91311000.0,0.0219999999999999,-91310999.444,9559000.0,-5.597,2629358.0,0.0,-0.0189999999999999,-0.2305194805194804
-0.578,-66488000.0,-0.1129999999999999,-66487999.422,0.0,5.139,7997495.0,0.0,0.0219999999999999,0.1468085106382977
-0.465,-67596000.0,0.1089999999999999,-67595999.535,-12810000.0,2.164,2706589.0,0.0,-0.19,-0.0358974358974358
-0.574,-47577000.0,0.301,-47576999.426,1871000.0,-0.4909999999999996,4012535.0,0.0,-0.1109999999999999,-0.53125
-0.875,-47589000.0,-0.404,-47588999.125,1597000.0,2.383,6133046.0,0.0,-0.256,0.4964028776978417
-0.471,-15115000.0,-0.252,-15114999.529,9342000.0,0.8119999999999998,1443684.0,0.0,0.2319999999999999,0.8533333333333334
0.085,9133000.0,-0.0129999999999999,9132999.915,-3240000.0,0.314,-172740.0,-0.008,0.0399999999999999,-0.2087378640776699
0.098,6654000.0,0.053,6653999.902,-600000.0,-4.696,-68622.0,0.0,-0.001,-0.019047619047619
0.045,6566000.0,-0.016,6565999.955,-2060000.0,-0.1849999999999996,51008.0,-0.017,0.009,-0.0666666666666666
